"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.629056872E0,-1.200000010E-2,9.300000221E-2,9.745050430E0
5.631033871E0,-7.950000465E-3,1.069500074E-1,9.724050522E0
5.633022178E0,-3.405000269E-2,1.170000061E-1,9.730950356E0
5.635010707E0,-7.950000465E-3,1.069500074E-1,9.726000786E0
5.636999322E0,-2.700000070E-2,1.020000055E-1,9.724050522E0
5.638987630E0,-2.895000204E-2,8.805000782E-2,9.727950096E0
5.640976014E0,-2.205000073E-2,1.050000042E-1,9.745050430E0
5.642964553E0,-1.500000060E-2,1.020000055E-1,9.724050522E0
5.644952938E0,-2.205000073E-2,1.189500093E-1,9.733050346E0
5.646941472E0,-1.695000008E-2,1.069500074E-1,9.733050346E0
5.648929857E0,-2.400000021E-2,1.000500023E-1,9.730950356E0
5.650918395E0,-7.950000465E-3,8.295000345E-2,9.712050438E0
5.652906780E0,-2.205000073E-2,5.895000324E-2,9.691950798E0
5.654895318E0,-4.950000439E-3,8.295000345E-2,9.694950104E0
5.656883626E0,0.000000000E0,8.100000024E-2,9.679950714E0
5.658872250E0,-1.200000010E-2,7.605000585E-2,9.702000618E0
5.660860558E0,0.000000000E0,7.095000148E-2,9.712050438E0
5.662848943E0,-7.950000465E-3,7.605000585E-2,9.714000702E0
5.664837558E0,1.050000079E-3,7.095000148E-2,9.727950096E0
5.666825866E0,1.800000109E-2,6.195000187E-2,9.730950356E0
5.668814481E0,-3.000000026E-3,6.599999964E-2,9.733050346E0
5.670802794E0,1.500000060E-2,7.395000011E-2,9.745050430E0
5.672791332E0,1.050000079E-3,7.800000161E-2,9.700050354E0
5.674779717E0,1.005000062E-2,7.095000148E-2,9.724050522E0
5.676768255E0,1.500000060E-2,8.295000345E-2,9.715950012E0
5.678756640E0,1.500000060E-2,7.605000585E-2,9.718950272E0
5.680745178E0,1.995000057E-2,9.495000541E-2,9.714000702E0
5.682733573E0,6.000000052E-3,8.295000345E-2,9.706950188E0
5.684721881E0,1.500000060E-2,7.800000161E-2,9.702000618E0
5.686710419E0,2.205000073E-2,9.300000221E-2,9.702000618E0
5.688699035E0,1.995000057E-2,8.595000207E-2,9.715950012E0
5.690687342E0,1.005000062E-2,7.605000585E-2,9.690000534E0
5.692675958E0,3.000000026E-3,7.605000585E-2,9.706950188E0
5.694664245E0,0.000000000E0,8.100000024E-2,9.712050438E0
5.696652861E0,2.205000073E-2,6.405000389E-2,9.694950104E0
5.698641168E0,3.000000026E-3,8.100000024E-2,9.706950188E0
5.700629553E0,1.305000018E-2,7.095000148E-2,9.718950272E0
5.702618092E0,1.995000057E-2,8.805000782E-2,9.727950096E0
5.704606476E0,3.405000269E-2,6.195000187E-2,9.652050018E0
5.706596444E0,7.500000298E-2,-2.100000158E-2,8.518950462E0
5.708586405E0,-2.490000129E-1,1.570500135E-1,8.968950272E0
5.710571943E0,-5.595000088E-2,2.440500110E-1,1.120605087E1
5.712560327E0,8.505000174E-2,1.120500043E-1,1.076295090E1
5.714548635E0,1.039500013E-1,3.795000166E-2,9.541950226E0
5.716537173E0,1.660500020E-1,2.100000158E-2,9.589050293E0
5.718525558E0,1.639500111E-1,5.205000192E-2,9.592050552E0
5.720514160E0,6.599999964E-2,5.205000192E-2,9.514950752E0
5.722502467E0,-1.500000060E-2,9.000000358E-2,9.774000168E0
5.724491006E0,-3.600000218E-2,9.495000541E-2,9.949050903E0
5.726479621E0,-1.200000010E-2,9.300000221E-2,9.702000618E0
5.728467929E0,2.505000122E-2,6.195000187E-2,9.604050636E0
5.730456313E0,7.500000298E-2,7.800000161E-2,9.706950188E0
5.732444861E0,7.800000161E-2,7.800000161E-2,9.745050430E0
5.734433245E0,5.400000140E-2,7.395000011E-2,9.799950600E0
5.736421784E0,4.200000316E-2,6.599999964E-2,9.834000587E0
5.738410169E0,3.195000067E-2,7.395000011E-2,9.793050766E0
5.740398707E0,3.705000132E-2,6.195000187E-2,9.775950432E0
5.742387087E0,3.195000067E-2,5.895000324E-2,9.754950523E0
5.744375625E0,2.700000070E-2,7.800000161E-2,9.667950630E0
5.746363933E0,-1.695000008E-2,7.095000148E-2,9.703950882E0
5.748352548E0,-3.195000067E-2,7.800000161E-2,9.807000160E0
5.750340933E0,-2.205000073E-2,8.295000345E-2,9.759000778E0
5.752329241E0,-2.205000073E-2,9.000000358E-2,9.730950356E0
5.754317755E0,-1.500000060E-2,9.495000541E-2,9.726000786E0
5.756306063E0,-1.695000008E-2,9.795000404E-2,9.738000870E0
5.758294678E0,-5.100000277E-2,1.020000055E-1,9.670950890E0
5.760283063E0,-9.405000508E-2,1.290000081E-1,9.679950714E0
5.762271601E0,-7.500000298E-2,1.000500023E-1,9.637050629E0
5.764259977E0,3.900000080E-2,1.905000024E-2,9.646950722E0
5.766248515E0,-2.400000021E-2,6.599999964E-2,9.654000282E0
5.768236900E0,4.200000316E-2,7.395000011E-2,9.573000908E0
5.770225208E0,-3.000000026E-3,5.205000192E-2,9.585000038E0
5.772213823E0,-2.205000073E-2,6.900000572E-2,9.664050102E0
5.774202131E0,-4.095000029E-2,5.700000376E-2,9.747000694E0
5.776190654E0,-2.700000070E-2,5.895000324E-2,9.739950180E0
5.778179269E0,-1.500000060E-2,7.095000148E-2,9.700050354E0
5.780167654E0,6.000000052E-3,4.995000362E-2,9.721050262E0
5.782156193E0,1.500000060E-2,4.305000231E-2,9.691950798E0
5.784144500E0,1.005000062E-2,5.895000324E-2,9.724050522E0
5.786132885E0,-3.000000026E-3,5.400000140E-2,9.798000336E0
5.788121433E0,0.000000000E0,6.405000389E-2,9.807000160E0
5.790109818E0,1.305000018E-2,5.700000376E-2,9.771000862E0
5.792098356E0,1.800000109E-2,6.900000572E-2,9.762000084E0
5.794086741E0,1.995000057E-2,5.205000192E-2,9.730950356E0
5.796075280E0,3.405000269E-2,6.405000389E-2,9.715950012E0
5.798063587E0,3.705000132E-2,5.700000376E-2,9.733050346E0
